NameTH	NameEN	LastNameTH	LastNameEN	DepartmentTH	doc_count	cited_by_count
สมชาติ 	Somchat 	แตรตุลาการ	Taertulakarn	คณะสหเวชศาสตร์	9	7
ทรงศักดิ์ 	Songsakdi 	รองวิริยะพานิช	Rongviriyapanish	คณะวิทยาศาสตร์และเทคโนโลยี	7	11
ธนาศักดิ์ 	Thanasak 	รักษ์มณี	Rakmanee	คณะทันตแพทยศาสตร์	5	28
จันทนี 	Chantanee 	เจริญศรี	Charoensri	คณะสังคมวิทยาและมานุษยวิทยา	1	0
จิรวัฒน์ 	Jirawat 	ดำริห์อนันต์	Damrianant	คณะวิศวกรรมศาสตร์	2	9
พิไลวรรณ 	Pilaiwan 	ศิริพฤกษ์พงษ์	Siripurkpong	คณะสหเวชศาสตร์	9	83
ปรเมศร์ 	Poramet 	เอิร์ด	Earde	คณะสหเวชศาสตร์	1	3
พินัยลัค 	Pinailug 	ตันติลีปิกร เอิร์ด	Tantilipikorn Earde	คณะสหเวชศาสตร์	0	0
วัชราภรณ์ 	Watcharaporn 	ดิษฐป้าน	Distapan	คณะศิลปศาสตร์	0	0
สุภาพร 	Supaporn 	พลายเล็ก	Plailek	คณะศิลปศาสตร์	0	0
นวลจันทร์ 	Nuanjan 	ใจอารีย์	Jaiarree	คณะแพทยศาสตร์	1	7
กุสุมา 	Kusuma 	ศรียากูล	Sriyakul	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	1	2
ยิ่งลักษณ์ 	Yingluk 	กาญจนฤกษ์	Kanchanaroek	วิทยาลัยสหวิทยาการ	1	1
ชาคริต 	Chacrit 	สิทธิเวช	Sitdhiwej	คณะนิติศาสตร์	0	0
ผ่องศรี 	Pongsri 	ทองทวี	Tongtawe	คณะสหเวชศาสตร์	39	593
วิไลลักษณ์ 	Wilailak 	อยู่สำราญ	Yoosamran	วิทยาลัยสหวิทยาการ	0	0
อรพรรณ 	Orapan 	โพชนุกูล	Poachanukoon	คณะแพทยศาสตร์	21	87
พรรัตน์ 	Pornrut 	ระบิลทศพร	Rabintossaporn	คณะแพทยศาสตร์	2	5
ปิติพีร์ 	Pitipee 	รวมเมฆ	Ruammake	คณะพาณิชยศาสตร์และการบัญชี	0	0
ศศิธร 	Sasithorn 	ศรีมีชัย	Srimeechai	คณะสาธารณสุขศาสตร์	0	0
เอกอุมา 	Ek-uma 	อิ้มคำ	Wichianthong	คณะพยาบาลศาสตร์	0	0
นนทวรรณ 	Nontawan 	ยมจินดา	Yomchinda	คณะพาณิชยศาสตร์และการบัญชี	0	0
กัญญาณัฐ 	Kanyanath 	เปี่ยมงาม	Piumngam	คณะสหเวชศาสตร์	1	0
มานิดา 	Manida 	มณีอินทร์	Manee-in	สถานวิทยาศาสตร์คลินิก คณะแพทยศาสตร์	0	0
นิภาพร 	Nipaporn 	รัชตพัฒนากุล	Ratchatapattanakull	คณะศิลปศาสตร์	0	0
นงลักษณ์ 	Nongluk 	ศรีวิไลเจริญ	Sriwilaijaroen	คณะแพทยศาสตร์	26	822
วันหยก 	Wanyok 	อติเศรษฐพงศ์	Atisattapong	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
พัชราพร 	Patcharaporn 	แก้วกฤษฎางค์	Kaewkitsadang	คณะศิลปศาสตร์	0	0
ศุภเกต 	Suphaket 	แสนทวีสุข	Saenthaweesuk	คณะแพทยศาสตร์	9	20
โฆษิต 	Khosit 	พินใหม่	Pinmai	คณะแพทยศาสตร์	3	54
ประเสริฐ 	Prasert 	สายเชื้อ	Saichua	คณะแพทยศาสตร์	6	44
วีระชัย 	Veerachai 	ทิตภากร	Thitapakorn	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	1
วนิดา 	Wanida 	ชูอักษร	Chooaksorn	คณะวิทยาศาสตร์และเทคโนโลยี	1	0
เพ็ญศิริ 	Pensiri 	พันพา	Punpa	วิทยาลัยสหวิทยาการ	0	0
สุกัลยา 	Sugunya 	อุทัยดา	Utaida	คณะวิทยาศาสตร์และเทคโนโลยี	4	245
อมรา 	Ammara 	ไชยกาญจน์	Chaikan	คณะแพทยศาสตร์	3	138
วินิทรา 	Winitra 	นวลละออง	Nualla-ong	คณะแพทยศาสตร์	0	0
จุฑาทิพย์ 	Jutatip 	คินทรักษ์	Kintarak	คณะแพทยศาสตร์	8	16
นารี 	Naree 	วรรณิสสร	Warnnissorn	คณะแพทยศาสตร์	9	17
จุลจราพร 	Chuncharaporn 	สินศิริ	Sinsiri	คณะพยาบาลศาสตร์	0	0
พัชรา 	Pachara 	พัชราวนิช	Pacharavanich	คณะพาณิชยศาสตร์และการบัญชี	0	0
อิศเรศ 	Isares 	ธุชกัลยา	Dhuchakallaya	คณะวิศวกรรมศาสตร์	9	89
ศุภรา 	Supara 	เชาว์ปรีชา	Chaopricha	คณะแพทยศาสตร์	2	2
ษิฌา 	Sicha 	ทับทิมพรรณ์	Thubdimphun	คณะเศรษฐศาสตร์	0	0
อดิศว์ 	Adis 	ทัศณรงค์	Tasanarong	คณะแพทยศาสตร์	23	397
อนิณ 	Anin 	อรุณเรืองสวัสดิ์	Aroonruengsawat	คณะเศรษฐศาสตร์	3	45
ศิริรัตน์ 	Sirirat 	ณ ระนอง	Na-ranong	คณะศิลปศาสตร์	0	0
รจเรข 	Rodjarek 	รุจนเวช	Rutjanawech	คณะศิลปศาสตร์	0	0
ศิริเพ็ชร 	Siripetch 	ทฤษณาวดี	Trisanawadee	คณะศิลปศาสตร์	0	0
ณัฐพัชร์ 	Natthapat 	บัวบุญ	Buaboon	คณะพยาบาลศาสตร์	0	0
เด่นศักดิ์ 	Densak 	พงศ์โรจน์เผ่า	Pongrojpaw	คณะแพทยศาสตร์	24	112
พิสิษฐ 	Pisit 	หุตะยานนท์	Hutayanon	คณะแพทยศาสตร์	10	58
เดชา 	Decha 	บูรณจิตร์ภิรมย์	Buranajitpirom	คณะแพทยศาสตร์	2	14
กัณฑ์วีร์ 	Kanvee 	วิวัฒน์พาณิชย์	Viwatpanich	วิทยาลัยแพทยศาสตร์นานาชาติจุฬาภรณ์	2	3
พรเทพ 	Pornthep 	เบญญาอภิกุล	Benyaapikul	คณะเศรษฐศาสตร์	0	0
เฉลิมพงษ์ 	Chaleampong 	คงเจริญ	Kongcharoen	คณะเศรษฐศาสตร์	2	3
สุรเมศวร์ 	Suramase 	ฮาชิม	Hashim	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
เบญจมาศ 	Benjamas 	คล้ายเครือญาติ	Klaykruayat	คณะวิทยาศาสตร์และเทคโนโลยี	1	44
สว่าง 	Sawang 	เพชรวิเศษ	Petvises	คณะสหเวชศาสตร์	16	118
มาดี 	Madee 	ลิ่มสกุล	Limsakul	คณะสังคมสงเคราะห์ศาสตร์	0	0
ปิ่นหทัย 	Pinhathai 	หนูนวล	Nunnuan	คณะสังคมสงเคราะห์ศาสตร์	0	0
พรรณพัชร 	Punnapatch 	พิริยะนนท์	Piriyanon	คณะแพทยศาสตร์	0	0
พรอำภา 	Pornumpa 	บรรจงมณี	Bunjoungmanee	คณะแพทยศาสตร์	2	5
ยิ่งยศ 	Yingyot 	อินฟ้าแสง	Infahsaeng	คณะวิทยาศาสตร์และเทคโนโลยี	10	260
วีระจักร์ 	Viracakra 	สุเอียนทรเมธี	Su-indramedhi	คณะศิลปกรรมศาสตร์	0	0
กิตติชัย 	Kittichai 	แซ่ลี้	Saelee	คณะเศรษฐศาสตร์	0	0
จงรักษ์ 	Chongrak 	สิทธิรักษ์	Sitthirak	สถาบันภาษา	0	0
อัปสร 	Upsorn 	ทวิลาภากุล	Tawilapakul	สถาบันภาษา	1	0
วรุณธร 	Varundhorn 	เชื้อบุญมี	Chuaboonmee	คณะวิทยาศาสตร์และเทคโนโลยี	0	0
สุทธิศักดิ์ 	Suthisak 	ไกรสรสุธาสินี	Kraisornsuthasinee	คณะพาณิชยศาสตร์และการบัญชี	2	4
อิสราภา 	Issarapa 	ชื่นสุวรรณ	Chunsuwan	คณะแพทยศาสตร์	3	0
อรศรี 	Aurasri 	งามวิทยาพงศ์	Ngamwidhayapong	วิทยาลัยพัฒนศาสตร์ ป๋วย อึ๊งภากรณ์	0	0
มนตรี 	Montree 	สิระโรจนานันท์	Sirarojananan	คณะศิลปศาสตร์	0	0
ธรณินทร์ 	Thoranin 	มีเพียร	Mepian	คณะศิลปศาสตร์	0	0
ดุลยโชติ 	Dulyachot 	ชลศึกษ์	Cholaseuk	คณะวิศวกรรมศาสตร์	1	43
ศุภชัย 	Supachai 	ศรีสุชาติ	Srisuchart	คณะเศรษฐศาสตร์	0	0
พีระ 	Peera 	เจริญพร	Charoenporn	คณะเศรษฐศาสตร์	3	14
นริสา 	Narisa 	เก่งตรง บดีรัฐ	Kengtrong bordeerat	คณะสหเวชศาสตร์	0	0
ทรงธรรม 	Songthama 	อินทจักร	Intachakra	คณะศิลปศาสตร์	2	11
กมลทิพย์ 	Kamontip 	ราศรี โคลเซ็น	Rasri Klosen	คณะแพทยศาสตร์	0	0
ดวงเนตร 	Duangnate 	พิพัฒน์สถิตพงศ์	Pipatsatitpong	คณะสหเวชศาสตร์	9	32
ดนัย 	Danai 	ปรีชาเพิ่มประสิทธิ์	Preechapermprasit	คณะศิลปศาสตร์	0	0
สุริยะกิจ 	Suriyakit 	ย่อมมี	Yommee	คณะวิทยาศาสตร์และเทคโนโลยี	2	24
ศิริภัทร 	Siriphut 	เกียรติพันธุ์สดใส	Kiatipunsodsai	คณะแพทยศาสตร์	4	12
